x[m],y[m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s],Angle [rad],vehicle_id,flw_type,entry,exit,length,width,x_rot,y_rot,lanes
512058.84,5026396.36,119.5615,0.36,0.1193,91.424847,2.6764,369,Car,Gate 202,Gate 201,5,2,663.066605128814,91.5476994682103,5
512057.84,5026396.86,119.5983,0.2523,0.1304,91.458214,2.6762,369,Car,Gate 202,Gate 201,5,2,661.948571860325,91.5489688357338,5
512056.85,5026397.36,119.6221,0.1438,0.141,91.49158,2.6761,369,Car,Gate 202,Gate 201,5,2,660.839487935649,91.5547001818195,5
512055.85,5026397.86,119.6329,0.0362,0.1512,91.524947,2.6759,369,Car,Gate 202,Gate 201,5,2,659.721454667859,91.5559695502743,5
512054.86,5026398.36,119.6309,-0.0691,0.1609,91.558314,2.6757,369,Car,Gate 202,Gate 201,5,2,658.612370743183,91.5617008954287,5
512053.86,5026398.86,119.6165,-0.1708,0.1702,91.59168,2.6755,369,Car,Gate 202,Gate 201,5,2,657.494337474927,91.5629702629522,5
512052.87,5026399.36,119.5902,-0.2673,0.179,91.625047,2.6753,369,Car,Gate 202,Gate 201,5,2,656.385253550252,91.5687016081065,5
512051.88,5026399.86,119.5527,-0.3571,0.1874,91.658414,2.675,369,Car,Gate 202,Gate 201,5,2,655.276169626042,91.5744329541922,5
512050.88,5026400.36,119.5049,-0.4389,0.1952,91.691781,2.6748,369,Car,Gate 202,Gate 201,5,2,654.158136357786,91.575702322647,5
512049.89,5026400.86,119.4478,-0.511,0.2026,91.725147,2.6745,369,Car,Gate 202,Gate 201,5,2,653.049052433111,91.5814336678013,5
512048.9,5026401.36,119.3828,-0.5722,0.2095,91.758514,2.6742,369,Car,Gate 202,Gate 201,5,2,651.939968508901,91.587165013887,5
512047.92,5026401.86,119.3111,-0.6209,0.216,91.791881,2.674,369,Car,Gate 202,Gate 201,5,2,650.839833927807,91.5973583385348,5
512046.93,5026402.35,119.2344,-0.6556,0.2219,91.825248,2.6737,369,Car,Gate 202,Gate 201,5,2,649.735211981693,91.5941403387114,5
512045.95,5026402.85,119.1545,-0.675,0.2274,91.858614,2.6735,369,Car,Gate 202,Gate 201,5,2,648.635077400599,91.6043336633593,5
512044.96,5026403.35,119.0731,-0.6804,0.2322,91.891981,2.6733,369,Car,Gate 202,Gate 201,5,2,647.525993475923,91.610065009445,5
512043.98,5026403.85,118.9919,-0.6723,0.2364,91.925348,2.673,369,Car,Gate 202,Gate 201,5,2,646.425858895294,91.6202583331615,5
512043,5026404.34,118.9127,-0.6463,0.2398,91.958715,2.6728,369,Car,Gate 202,Gate 201,5,2,645.330186292296,91.6215023137629,5
512042.02,5026404.84,118.8356,-0.6363,0.2424,91.992081,2.6725,369,Car,Gate 202,Gate 201,5,2,644.230051711202,91.6316956384108,5
512041.04,5026405.34,118.7582,-0.6536,0.2442,92.025448,2.6723,369,Car,Gate 202,Gate 201,5,2,643.12991713034,91.6418889621273,5
512040.06,5026405.84,118.6788,-0.6674,0.2452,92.058815,2.672,369,Car,Gate 202,Gate 201,5,2,642.029782549711,91.6520822849125,5
512039.08,5026406.33,118.598,-0.6779,0.2455,92.092181,2.6718,369,Car,Gate 202,Gate 201,5,2,640.934109946713,91.6533262664452,5
512038.1,5026406.83,118.5161,-0.6854,0.245,92.125548,2.6715,369,Car,Gate 202,Gate 201,5,2,639.833975365618,91.6635195901617,5
512037.12,5026407.33,118.4335,-0.6902,0.2439,92.158915,2.6712,369,Car,Gate 202,Gate 201,5,2,638.733840784524,91.6737129138783,5
512036.14,5026407.82,118.3505,-0.6925,0.2421,92.192282,2.671,369,Car,Gate 202,Gate 201,5,2,637.638168182224,91.6749568944797,5
512035.17,5026408.32,118.2673,-0.6927,0.2397,92.225648,2.6707,369,Car,Gate 202,Gate 201,5,2,636.54698294471,91.6896121967584,5
512034.19,5026408.82,118.191,-0.577,0.2361,92.259015,2.6705,369,Car,Gate 202,Gate 201,5,2,635.446848363616,91.6998055204749,5
512033.22,5026409.31,118.1222,-0.5685,0.2339,92.292382,2.6702,369,Car,Gate 202,Gate 201,5,2,634.360125104664,91.7055114787072,5
512032.24,5026409.81,118.0544,-0.5615,0.2314,92.325749,2.67,369,Car,Gate 202,Gate 201,5,2,633.259990524035,91.7157048024237,5
512031.27,5026410.31,117.9873,-0.5559,0.2287,92.359115,2.6697,369,Car,Gate 202,Gate 201,5,2,632.168805286754,91.7303601047024,5
512030.29,5026410.8,117.9207,-0.5517,0.2257,92.392482,2.6694,369,Car,Gate 202,Gate 201,5,2,631.073132683756,91.7316040853038,5
512029.32,5026411.3,117.8546,-0.549,0.2224,92.425849,2.6692,369,Car,Gate 202,Gate 201,5,2,629.981947446242,91.7462593875825,5
512028.35,5026411.8,117.7887,-0.5477,0.2189,92.459215,2.6689,369,Car,Gate 202,Gate 201,5,2,628.890762209194,91.7609146889299,5
512027.37,5026412.3,117.723,-0.5478,0.2151,92.492582,2.6687,369,Car,Gate 202,Gate 201,5,2,627.790627628099,91.7711080135778,5
512026.4,5026412.79,117.6571,-0.5493,0.2111,92.525949,2.6685,369,Car,Gate 202,Gate 201,5,2,626.703904368915,91.77681397181,5
512025.43,5026413.29,117.5909,-0.5523,0.2068,92.559316,2.6682,369,Car,Gate 202,Gate 201,5,2,625.612719131401,91.7914692740887,5
512024.46,5026413.79,117.5243,-0.5567,0.2023,92.592682,2.668,369,Car,Gate 202,Gate 201,5,2,624.521533894353,91.8061245754361,5
512023.49,5026414.29,117.4571,-0.5625,0.1975,92.626049,2.6678,369,Car,Gate 202,Gate 201,5,2,623.430348657072,91.8207798777148,5
512022.52,5026414.78,117.3891,-0.5697,0.1925,92.659416,2.6676,369,Car,Gate 202,Gate 201,5,2,622.343625397654,91.8264858368784,5
512021.56,5026415.28,117.3201,-0.5784,0.1872,92.692783,2.6674,369,Car,Gate 202,Gate 201,5,2,621.261389503721,91.8456031177193,5
512020.59,5026415.78,117.2501,-0.5884,0.1817,92.726149,2.6672,369,Car,Gate 202,Gate 201,5,2,620.170204266906,91.8602584190667,5
512019.62,5026416.27,117.1787,-0.6,0.176,92.759516,2.667,369,Car,Gate 202,Gate 201,5,2,619.083481007954,91.865964377299,5
512018.65,5026416.77,117.1058,-0.6129,0.1701,92.792883,2.6668,369,Car,Gate 202,Gate 201,5,2,617.99229577044,91.8806196786463,5
512017.69,5026417.27,117.0315,-0.6248,0.1641,92.82625,2.6667,369,Car,Gate 202,Gate 201,5,2,616.91005987674,91.8997369594872,5
512016.72,5026417.76,116.9567,-0.6206,0.1051,92.859616,2.6665,369,Car,Gate 202,Gate 201,5,2,615.823336617323,91.9054429177195,5
512015.76,5026418.26,116.8819,-0.6247,0.0812,92.892983,2.6663,369,Car,Gate 202,Gate 201,5,2,614.741100724088,91.924560197629,5
512014.8,5026418.75,116.8068,-0.626,0.0576,92.92635,2.6662,369,Car,Gate 202,Gate 201,5,2,613.663326808251,91.9347281353548,5
512013.83,5026419.25,116.7317,-0.6239,0.0345,92.959716,2.666,369,Car,Gate 202,Gate 201,5,2,612.57214157097,91.9493834376335,5
512012.87,5026419.74,116.657,-0.6206,0.0118,92.993083,2.6659,369,Car,Gate 202,Gate 201,5,2,611.494367655134,91.9595513734967,5
512011.91,5026420.24,116.5827,-0.6162,-0.0104,93.02645,2.6658,369,Car,Gate 202,Gate 201,5,2,610.412131761201,91.9786686534062,5
512010.95,5026420.73,116.509,-0.6109,-0.0323,93.059817,2.6657,369,Car,Gate 202,Gate 201,5,2,609.334357846063,91.988836591132,5
512009.99,5026421.23,116.436,-0.6046,-0.0538,93.093183,2.6655,369,Car,Gate 202,Gate 201,5,2,608.25212195213,92.0079538710415,5
512009.03,5026421.72,116.3638,-0.5974,-0.075,93.12655,2.6654,369,Car,Gate 202,Gate 201,5,2,607.174348036991,92.0181218069047,5
512008.07,5026422.22,116.2925,-0.5894,-0.0959,93.159917,2.6653,369,Car,Gate 202,Gate 201,5,2,606.092112143058,92.0372390868142,5
512007.12,5026422.71,116.2222,-0.5806,-0.1166,93.193284,2.6652,369,Car,Gate 202,Gate 201,5,2,605.023287571035,92.0518690021709,5
512006.16,5026423.21,116.1531,-0.5711,-0.1371,93.22665,2.6651,369,Car,Gate 202,Gate 201,5,2,603.941051677568,92.0709862820804,5
512005.21,5026423.7,116.0851,-0.5609,-0.1573,93.260017,2.6651,369,Car,Gate 202,Gate 201,5,2,602.872227105545,92.0856161974371,5
512004.25,5026424.19,116.0184,-0.5501,-0.1774,93.293384,2.665,369,Car,Gate 202,Gate 201,5,2,601.794453189708,92.0957841342315,5
512003.3,5026424.68,115.953,-0.5388,-0.1974,93.326751,2.6653,369,Car,Gate 202,Gate 201,5,2,600.725628618151,92.1104140486568,5
512002.34,5026425.18,115.8889,-0.527,-0.2174,93.360117,2.6658,369,Car,Gate 202,Gate 201,5,2,599.643392724451,92.1295313276351,5
512001.39,5026425.67,115.8264,-0.5147,-0.2373,93.393484,2.6665,369,Car,Gate 202,Gate 201,5,2,598.574568152195,92.1441612429917,5
512000.44,5026426.16,115.7653,-0.502,-0.2571,93.426851,2.6673,369,Car,Gate 202,Gate 201,5,2,597.505743580638,92.1587911583483,5
511999.48,5026426.65,115.7058,-0.489,-0.277,93.460217,2.6677,369,Car,Gate 202,Gate 201,5,2,596.427969664801,92.1689590951428,5
511998.53,5026427.13,115.6478,-0.4758,-0.297,93.493584,2.6682,369,Car,Gate 202,Gate 201,5,2,595.36360707134,92.174639666453,5
511997.58,5026427.62,115.5915,-0.4623,-0.317,93.526951,2.6687,369,Car,Gate 202,Gate 201,5,2,594.294782499317,92.1892695808783,5
511996.62,5026428.11,115.5368,-0.4486,-0.3372,93.560318,2.6692,369,Car,Gate 202,Gate 201,5,2,593.217008583481,92.1994375176728,5
511995.67,5026428.6,115.4837,-0.4348,-0.3576,93.593684,2.6697,369,Car,Gate 202,Gate 201,5,2,592.14818401169,92.2140674311668,5
511994.72,5026429.08,115.4323,-0.421,-0.3781,93.627051,2.6701,369,Car,Gate 202,Gate 201,5,2,591.083821417764,92.2197480034083,5
511993.77,5026429.57,115.3826,-0.4072,-0.3989,93.660418,2.6706,369,Car,Gate 202,Gate 201,5,2,590.014996845741,92.2343779178336,5
511992.81,5026430.05,115.3345,-0.3934,-0.4199,93.693785,2.671,369,Car,Gate 202,Gate 201,5,2,588.941684908466,92.2355965105817,5
511991.86,5026430.54,115.2881,-0.3797,-0.4413,93.727151,2.6715,369,Car,Gate 202,Gate 201,5,2,587.872860336443,92.250226425007,5
511990.91,5026431.02,115.2433,-0.3663,-0.463,93.760518,2.672,369,Car,Gate 202,Gate 201,5,2,586.80849774275,92.2559069953859,5
511989.96,5026431.5,115.2001,-0.353,-0.4852,93.793885,2.6724,369,Car,Gate 202,Gate 201,5,2,585.744135148823,92.2615875676274,5
511989.01,5026431.98,115.1585,-0.3397,-0.5077,93.827252,2.6729,369,Car,Gate 202,Gate 201,5,2,584.679772554897,92.2672681389377,5
511988.05,5026432.47,115.1183,-0.3291,-0.5302,93.860618,2.6734,369,Car,Gate 202,Gate 201,5,2,583.601998639526,92.2774360757321,5
511987.1,5026432.95,115.0655,-0.5485,0.0222,93.893985,2.6738,369,Car,Gate 202,Gate 201,5,2,582.537636045367,92.2831166470423,5
511986.15,5026433.43,114.9987,-0.5631,0.0603,93.927352,2.6743,369,Car,Gate 202,Gate 201,5,2,581.473273451906,92.2887972174212,5
511985.2,5026433.91,114.9301,-0.579,0.0989,93.960718,2.6748,369,Car,Gate 202,Gate 201,5,2,580.408910857979,92.2944777887315,5
511984.25,5026434.39,114.8595,-0.5962,0.1381,93.994085,2.6753,369,Car,Gate 202,Gate 201,5,2,579.344548264518,92.3001583600417,5
511983.29,5026434.87,114.7868,-0.6146,0.178,94.027452,2.6758,369,Car,Gate 202,Gate 201,5,2,578.271236326778,92.3013769527897,5
511982.34,5026435.34,114.7118,-0.6342,0.2186,94.060819,2.6763,369,Car,Gate 202,Gate 201,5,2,577.211335711414,92.2981081800535,5
511981.39,5026435.82,114.6344,-0.6548,0.2598,94.094185,2.6769,369,Car,Gate 202,Gate 201,5,2,576.146973117255,92.3037887513638,5
511980.44,5026436.3,114.5544,-0.6766,0.3018,94.127552,2.6774,369,Car,Gate 202,Gate 201,5,2,575.082610523794,92.309469322674,5
511979.49,5026436.78,114.4718,-0.6993,0.3446,94.160919,2.678,369,Car,Gate 202,Gate 201,5,2,574.018247929635,92.3151498939842,5
511978.53,5026437.25,114.3864,-0.7229,0.3882,94.194286,2.6786,369,Car,Gate 202,Gate 201,5,2,572.949397970224,92.3074191426858,5
511977.58,5026437.73,114.2981,-0.7474,0.4326,94.227652,2.6792,369,Car,Gate 202,Gate 201,5,2,571.885035376065,92.3130997139961,5
511976.63,5026438.2,114.2068,-0.7728,0.478,94.261019,2.6798,369,Car,Gate 202,Gate 201,5,2,570.8251347607,92.3098309412599,5
511975.68,5026438.67,114.1124,-0.7989,0.5242,94.294386,2.6804,369,Car,Gate 202,Gate 201,5,2,569.765234145336,92.3065621685237,5
511974.73,5026439.15,114.0223,-0.7007,0.4661,94.327753,2.681,369,Car,Gate 202,Gate 201,5,2,568.700871551177,92.3122427407652,5
511973.78,5026439.62,113.9318,-0.8063,0.5697,94.361119,2.6775,369,Car,Gate 202,Gate 201,5,2,567.640970935812,92.308973968029,5
511972.83,5026440.09,113.8295,-0.8969,0.6729,94.394486,2.6735,369,Car,Gate 202,Gate 201,5,2,566.581070319749,92.3057051952928,5
511971.89,5026440.57,113.7172,-0.9735,0.7753,94.427853,2.6692,369,Car,Gate 202,Gate 201,5,2,565.525657069404,92.3158477451652,5
511970.95,5026441.05,113.5964,-1.037,0.8765,94.461219,2.6645,369,Car,Gate 202,Gate 201,5,2,564.470243819524,92.325990293175,5
511970.02,5026441.54,113.4691,-1.0828,0.9756,94.494586,2.6637,369,Car,Gate 202,Gate 201,5,2,563.419317934662,92.3495441647247,5
511969.09,5026442.02,113.3372,-1.1126,1.0714,94.527953,2.6629,369,Car,Gate 202,Gate 201,5,2,562.372854028363,92.3641486912966,5
511968.16,5026442.5,113.2023,-1.1334,1.1634,94.56132,2.6621,369,Car,Gate 202,Gate 201,5,2,561.326390121598,92.3787532187998,5
511967.23,5026442.99,113.0654,-1.1462,1.2514,94.594686,2.6612,369,Car,Gate 202,Gate 201,5,2,560.275464236736,92.4023070903495,5
511966.3,5026443.47,112.9274,-1.1521,1.3354,94.628053,2.6603,369,Car,Gate 202,Gate 201,5,2,559.229000330437,92.4169116169214,5
511965.37,5026443.96,112.789,-1.152,1.4153,94.66142,2.6594,369,Car,Gate 202,Gate 201,5,2,558.178074446041,92.4404654894024,5
511964.45,5026444.44,112.6509,-1.147,1.4911,94.694787,2.6585,369,Car,Gate 202,Gate 201,5,2,557.140559882857,92.4595319945365,5
511963.52,5026444.93,112.5137,-1.1381,1.5628,94.728153,2.6575,369,Car,Gate 202,Gate 201,5,2,556.089633998461,92.4830858651549,5
511962.6,5026445.41,112.3777,-1.1263,1.6302,94.76152,2.6565,369,Car,Gate 202,Gate 201,5,2,555.052119435277,92.5021523712203,5
511961.68,5026445.9,112.2432,-1.1125,1.6934,94.794887,2.6563,369,Car,Gate 202,Gate 201,5,2,554.010142893996,92.5301682204008,5
511960.76,5026446.38,112.1105,-1.098,1.7525,94.828253,2.6556,369,Car,Gate 202,Gate 201,5,2,552.972628331278,92.5492347255349,5
511959.84,5026446.87,111.9794,-1.0838,1.807,94.86162,2.6545,369,Car,Gate 202,Gate 201,5,2,551.930651789997,92.5772505756468,5
511958.92,5026447.36,111.85,-1.071,1.8567,94.894987,2.6529,369,Car,Gate 202,Gate 201,5,2,550.888675248716,92.605266423896,5
511958,5026447.84,111.7349,-0.8482,1.3795,94.928354,2.65,369,Car,Gate 202,Gate 201,5,2,549.851160685998,92.6243329290301,5
511957.09,5026448.33,111.6342,-0.8271,1.3764,94.96172,2.6471,369,Car,Gate 202,Gate 201,5,2,548.818133488298,92.6568107567728,5
511956.19,5026448.82,111.5359,-0.8106,1.3674,94.995087,2.6443,369,Car,Gate 202,Gate 201,5,2,547.794055634178,92.6937505621463,5
511955.28,5026449.32,111.4392,-0.7997,1.3524,95.028454,2.6415,369,Car,Gate 202,Gate 201,5,2,546.756566458615,92.7351777330041,5
511954.38,5026449.81,111.3434,-0.7956,1.3314,95.061821,2.6389,369,Car,Gate 202,Gate 201,5,2,545.732488604961,92.7721175374463,5
511953.49,5026450.3,111.2476,-0.7992,1.3043,95.095187,2.6364,369,Car,Gate 202,Gate 201,5,2,544.717360095121,92.8135193213821,5
511952.59,5026450.8,111.1508,-0.8117,1.2711,95.128554,2.6341,369,Car,Gate 202,Gate 201,5,2,543.688820262905,92.859408470802,5
511951.69,5026451.3,111.052,-0.8341,1.2319,95.161921,2.6319,369,Car,Gate 202,Gate 201,5,2,542.66028043069,92.905297620222,5
511950.8,5026451.8,110.9498,-0.8675,1.1864,95.195288,2.6298,369,Car,Gate 202,Gate 201,5,2,541.640689942287,92.9556487463415,5
511949.91,5026452.3,110.8429,-0.9128,1.1348,95.228654,2.6279,369,Car,Gate 202,Gate 201,5,2,540.621099454118,93.0059998733923,5
511949.02,5026452.81,110.7297,-0.9713,1.0769,95.262021,2.6262,369,Car,Gate 202,Gate 201,5,2,539.597046987619,93.0653003444895,5
511948.13,5026453.31,110.6108,-1.0085,1.0127,95.295388,2.6246,369,Car,Gate 202,Gate 201,5,2,538.577456498984,93.1156514715403,5
511947.24,5026453.82,110.4893,-1.0145,0.9435,95.328754,2.6232,369,Car,Gate 202,Gate 201,5,2,537.553404032486,93.1749519435689,5
511946.35,5026454.33,110.36,-1.1367,0.6588,95.362121,2.622,369,Car,Gate 202,Gate 201,5,2,536.529351565754,93.2342524137348,5
511945.46,5026454.84,110.2284,-1.0544,0.5352,95.395488,2.6209,369,Car,Gate 202,Gate 201,5,2,535.505299099721,93.2935528839007,6
511944.57,5026455.35,110.1059,-0.9862,0.4126,95.428855,2.62,369,Car,Gate 202,Gate 201,5,2,534.48124663299,93.3528533540666,6
511943.68,5026455.86,109.9907,-0.9311,0.2913,95.462221,2.6193,369,Car,Gate 202,Gate 201,5,2,533.457194166491,93.4121538251638,6
511942.79,5026456.37,109.8815,-0.8881,0.1719,95.495588,2.6187,369,Car,Gate 202,Gate 201,5,2,532.433141699992,93.4714542962611,6
511941.91,5026456.88,109.7764,-0.8619,0.0551,95.528955,2.6183,369,Car,Gate 202,Gate 201,5,2,531.418038577307,93.5352167449892,6
511941.02,5026457.39,109.6735,-0.8505,-0.0575,95.562322,2.6181,369,Car,Gate 202,Gate 201,5,2,530.393986110808,93.5945172160864,6
511940.14,5026457.9,109.5716,-0.847,-0.1655,95.595688,2.6181,369,Car,Gate 202,Gate 201,5,2,529.378882987658,93.6582796648145,6
511939.25,5026458.41,109.4696,-0.8503,-0.2688,95.629055,2.6182,369,Car,Gate 202,Gate 201,5,2,528.354830521159,93.7175801359117,6
511938.37,5026458.92,109.367,-0.8593,-0.3672,95.662422,2.6185,369,Car,Gate 202,Gate 201,5,2,527.339727398008,93.7813425837085,6
511937.49,5026459.43,109.2629,-0.873,-0.4606,95.695789,2.619,369,Car,Gate 202,Gate 201,5,2,526.324624275556,93.8451050333679,6
511936.61,5026459.94,109.157,-0.8902,-0.549,95.729155,2.6197,369,Car,Gate 202,Gate 201,5,2,525.309521152172,93.9088674830273,6
511935.73,5026460.44,109.0489,-0.91,-0.6322,95.762522,2.6205,369,Car,Gate 202,Gate 201,5,2,524.298880007584,93.963680587709,6
511934.86,5026460.95,108.9383,-0.9311,-0.7101,95.795889,2.6215,369,Car,Gate 202,Gate 201,5,2,523.292726228247,94.0319050149992,6
511933.98,5026461.44,108.8252,-0.9526,-0.7827,95.829255,2.6255,369,Car,Gate 202,Gate 201,5,2,522.286547061522,94.0777687756345,6
511933.11,5026461.94,108.7095,-0.9734,-0.8498,95.862622,2.6294,369,Car,Gate 202,Gate 201,5,2,521.284855260747,94.1370438598096,6
511932.23,5026462.43,108.5914,-0.9924,-0.9115,95.895989,2.6334,369,Car,Gate 202,Gate 201,5,2,520.278676094487,94.1829076204449,6
511931.35,5026462.91,108.4713,-1.0086,-0.9677,95.929356,2.6374,369,Car,Gate 202,Gate 201,5,2,519.276958905626,94.2198220388964,6
511930.48,5026463.4,108.3494,-1.0208,-1.0183,95.962722,2.6385,369,Car,Gate 202,Gate 201,5,2,518.279729082482,94.2701477790251,6
511929.6,5026463.88,108.2263,-1.028,-1.0633,95.996089,2.6402,369,Car,Gate 202,Gate 201,5,2,517.278011894319,94.3070621965453,6
511928.72,5026464.36,108.1028,-1.0292,-1.1025,96.029456,2.6414,369,Car,Gate 202,Gate 201,5,2,516.276294705458,94.3439766149968,6
511927.85,5026464.84,107.9795,-1.0233,-1.1361,96.062823,2.6419,369,Car,Gate 202,Gate 201,5,2,515.283526860876,94.3853530110791,6
511926.97,5026465.32,107.8574,-1.0091,-1.1639,96.096189,2.643,369,Car,Gate 202,Gate 201,5,2,514.281809672248,94.4222674295306,6
511926.09,5026465.79,107.7376,-0.9858,-1.1859,96.129556,2.6441,369,Car,Gate 202,Gate 201,5,2,513.284554461483,94.4502325039357,6
511925.22,5026466.27,107.6212,-0.9521,-1.2021,96.162923,2.6452,369,Car,Gate 202,Gate 201,5,2,512.291786616901,94.4916088990867,6
511924.34,5026466.74,107.5096,-0.9071,-1.2124,96.19629,2.6463,369,Car,Gate 202,Gate 201,5,2,511.294531406369,94.5195739744231,6
511923.47,5026467.21,107.4052,-0.8317,-1.2168,96.229656,2.6473,369,Car,Gate 202,Gate 201,5,2,510.306225539884,94.552001026459,6
511922.59,5026467.68,107.3114,-0.7288,-1.2153,96.263023,2.6484,369,Car,Gate 202,Gate 201,5,2,509.308970329817,94.5799661008641,6
511921.72,5026468.15,107.2306,-0.6174,-1.2078,96.29639,2.6494,369,Car,Gate 202,Gate 201,5,2,508.320664462168,94.6123931538314,6
511920.84,5026468.62,107.1616,-0.5316,-1.1942,96.329756,2.6504,369,Car,Gate 202,Gate 201,5,2,507.323409252102,94.6403582282364,6
511919.97,5026469.09,107.1007,-0.4814,-1.1759,96.363123,2.6514,369,Car,Gate 202,Gate 201,5,2,506.335103385616,94.6727852802724,6
511919.1,5026469.56,107.0452,-0.4445,-0.8372,96.39649,2.6523,369,Car,Gate 202,Gate 201,5,2,505.346797518898,94.7052123323083,6
511918.22,5026470.02,106.9936,-0.4134,-0.8206,96.429857,2.6533,369,Car,Gate 202,Gate 201,5,2,504.354004286462,94.7242280635983,6
511917.35,5026470.48,106.9455,-0.3883,-0.8038,96.463223,2.6542,369,Car,Gate 202,Gate 201,5,2,503.370160397608,94.7477057734504,6
511916.47,5026470.95,106.9,-0.369,-0.7868,96.49659,2.6551,369,Car,Gate 202,Gate 201,5,2,502.372905187542,94.7756708478555,6
511915.6,5026471.41,106.8565,-0.3556,-0.7696,96.529957,2.656,369,Car,Gate 202,Gate 201,5,2,501.389061298687,94.799148555845,6
511914.73,5026471.87,106.8142,-0.3481,-0.7523,96.563324,2.6568,369,Car,Gate 202,Gate 201,5,2,500.405217410065,94.8226262647659,6
511913.85,5026472.33,106.7725,-0.3466,-0.7349,96.59669,2.6577,369,Car,Gate 202,Gate 201,5,2,499.412424178096,94.8416419960558,6
511912.98,5026472.79,106.7306,-0.3509,-0.7173,96.630057,2.6585,369,Car,Gate 202,Gate 201,5,2,498.428580289241,94.8651197049767,6
511912.1,5026473.25,106.6879,-0.3611,-0.6996,96.663424,2.6593,369,Car,Gate 202,Gate 201,5,2,497.435787057038,94.8841354353353,6
511911.23,5026473.7,106.6435,-0.3773,-0.6819,96.696791,2.6601,369,Car,Gate 202,Gate 201,5,2,496.45640514628,94.8986638020724,6
511910.36,5026474.16,106.5969,-0.3993,-0.664,96.730157,2.6609,369,Car,Gate 202,Gate 201,5,2,495.472561257891,94.9221415100619,6
511909.48,5026474.61,106.5472,-0.4273,-0.6461,96.763524,2.6616,369,Car,Gate 202,Gate 201,5,2,494.484230004018,94.9322078973055,6
511908.61,5026475.07,106.4939,-0.4611,-0.6282,96.796891,2.6623,369,Car,Gate 202,Gate 201,5,2,493.500386115164,94.9556856062263,6
511907.73,5026475.53,106.4361,-0.5009,-0.6102,96.830257,2.663,369,Car,Gate 202,Gate 201,5,2,492.507592882961,94.9747013375163,6
511906.85,5026475.98,106.3732,-0.5465,-0.5922,96.863624,2.6637,369,Car,Gate 202,Gate 201,5,2,491.519261628622,94.9847677247599,6
511905.97,5026476.43,106.3044,-0.5981,-0.5741,96.896991,2.6643,369,Car,Gate 202,Gate 201,5,2,490.530930375215,94.9948341110721,6
511905.09,5026476.89,106.2291,-0.6555,-0.5561,96.930358,2.665,369,Car,Gate 202,Gate 201,5,2,489.538137142547,95.0138498423621,6
